697000.00 229600.00 406.00
697200.00 229600.00 406.00
697400.00 229600.00 406.00
697600.00 229600.00 406.00
697800.00 229600.00 406.00
698000.00 229600.00 406.00
698200.00 229600.00 406.00
698400.00 229600.00 406.00
698600.00 229600.00 406.00
698800.00 229600.00 406.00
699000.00 229600.00 406.00
699200.00 229600.00 406.00
699400.00 229600.00 406.00
699600.00 229600.00 406.00
699800.00 229600.00 406.00
700000.00 229600.00 406.00
700200.00 229600.00 406.00
700400.00 229600.00 406.00
700600.00 229600.00 406.00
700800.00 229600.00 406.00
701000.00 229600.00 406.00
701200.00 229600.00 406.00
701400.00 229600.00 406.00
701600.00 229600.00 406.00
701800.00 229600.00 406.00
702000.00 229600.00 406.00
702200.00 229600.00 406.00
702400.00 229600.00 406.00
702600.00 229600.00 406.59
702800.00 229600.00 412.80
703000.00 229600.00 406.00
703200.00 229600.00 406.00
703400.00 229600.00 406.00
695800.00 229200.00 420.70
696000.00 229200.00 415.90
696200.00 229200.00 410.60
696400.00 229200.00 406.00
696600.00 229200.00 406.00
696800.00 229200.00 406.00
697000.00 229200.00 406.00
697200.00 229200.00 406.00
697400.00 229200.00 406.00
697600.00 229200.00 406.00
697800.00 229200.00 406.00
698000.00 229200.00 406.00
698200.00 229200.00 406.00
698400.00 229200.00 406.00
698600.00 229200.00 406.00
698800.00 229200.00 406.31
699000.00 229200.00 409.49
699200.00 229200.00 410.60
699400.00 229200.00 413.50
699600.00 229200.00 421.81
699800.00 229200.00 417.81
700000.00 229200.00 411.60
700200.00 229200.00 408.49
700400.00 229200.00 407.49
700600.00 229200.00 406.31
700800.00 229200.00 406.31
701000.00 229200.00 406.00
701200.00 229200.00 406.90
701400.00 229200.00 407.80
701600.00 229200.00 407.70
701800.00 229200.00 407.20
702000.00 229200.00 406.90
702200.00 229200.00 406.80
702400.00 229200.00 407.41
702600.00 229200.00 409.21
702800.00 229200.00 406.00
703000.00 229200.00 406.00
703200.00 229200.00 406.00
703400.00 229200.00 406.00
695800.00 228600.00 456.00
696000.00 228600.00 490.90
696200.00 228600.00 473.89
696400.00 228600.00 462.10
696600.00 228600.00 436.70
696800.00 228600.00 407.60
697000.00 228600.00 406.00
697200.00 228600.00 406.00
697400.00 228600.00 407.90
697600.00 228600.00 409.49
697800.00 228600.00 415.19
698000.00 228600.00 438.80
698200.00 228600.00 469.60
698400.00 228600.00 500.40
698600.00 228600.00 498.81
698800.00 228600.00 494.11
699000.00 228600.00 472.70
699200.00 228600.00 448.71
699400.00 228600.00 429.51
699600.00 228600.00 419.70
699800.00 228600.00 416.91
700000.00 228600.00 414.90
700200.00 228600.00 417.81
700400.00 228600.00 425.79
700600.00 228600.00 442.40
700800.00 228600.00 444.30
701000.00 228600.00 439.01
701200.00 228600.00 433.10
701400.00 228600.00 425.20
701600.00 228600.00 420.09
701800.00 228600.00 417.70
702000.00 228600.00 419.60
702200.00 228600.00 424.10
702400.00 228600.00 419.91
702600.00 228600.00 422.20
702800.00 228600.00 431.80
703000.00 228600.00 434.00
703200.00 228600.00 425.00
703400.00 228600.00 424.89
695800.00 228200.00 513.10
696000.00 228200.00 524.40
696200.00 228200.00 529.89
696400.00 228200.00 540.80
696600.00 228200.00 533.40
696800.00 228200.00 529.79
697000.00 228200.00 507.61
697200.00 228200.00 491.80
697400.00 228200.00 499.91
697600.00 228200.00 485.90
697800.00 228200.00 487.49
698000.00 228200.00 491.90
698200.00 228200.00 492.70
698400.00 228200.00 481.00
698600.00 228200.00 466.19
698800.00 228200.00 440.70
699000.00 228200.00 441.11
699200.00 228200.00 450.20
699400.00 228200.00 459.49
699600.00 228200.00 473.20
699800.00 228200.00 475.50
700000.00 228200.00 473.50
700200.00 228200.00 478.40
700400.00 228200.00 476.71
700600.00 228200.00 469.09
700800.00 228200.00 453.61
701000.00 228200.00 445.91
701200.00 228200.00 444.81
701400.00 228200.00 455.20
701600.00 228200.00 460.31
701800.00 228200.00 463.11
702000.00 228200.00 472.99
702200.00 228200.00 484.00
702400.00 228200.00 485.31
702600.00 228200.00 489.21
702800.00 228200.00 489.39
703000.00 228200.00 472.60
703200.00 228200.00 439.70
703400.00 228200.00 432.49
695800.00 228000.00 555.71
696000.00 228000.00 549.70
696200.00 228000.00 547.11
696400.00 228000.00 548.50
696600.00 228000.00 556.40
696800.00 228000.00 543.60
697000.00 228000.00 518.01
697200.00 228000.00 505.30
697400.00 228000.00 500.30
697600.00 228000.00 505.40
697800.00 228000.00 515.49
698000.00 228000.00 519.01
698200.00 228000.00 510.10
698400.00 228000.00 458.59
698600.00 228000.00 454.40
698800.00 228000.00 466.29
699000.00 228000.00 484.49
699200.00 228000.00 503.79
699400.00 228000.00 507.30
699600.00 228000.00 513.31
699800.00 228000.00 505.61
700000.00 228000.00 495.80
700200.00 228000.00 484.90
700400.00 228000.00 470.50
700600.00 228000.00 465.39
700800.00 228000.00 467.50
701000.00 228000.00 470.81
701200.00 228000.00 467.50
701400.00 228000.00 482.51
701600.00 228000.00 494.50
701800.00 228000.00 523.40
702000.00 228000.00 545.39
702200.00 228000.00 545.39
702400.00 228000.00 531.00
702600.00 228000.00 495.70
702800.00 228000.00 465.70
703000.00 228000.00 461.70
703200.00 228000.00 447.10
703400.00 228000.00 439.21
695800.00 227800.00 584.71
696000.00 227800.00 580.99
696200.00 227800.00 583.00
696400.00 227800.00 597.00
696600.00 227800.00 595.80
696800.00 227800.00 584.61
697000.00 227800.00 533.61
697200.00 227800.00 509.80
697400.00 227800.00 515.60
697600.00 227800.00 520.01
697800.00 227800.00 520.80
698000.00 227800.00 487.31
698200.00 227800.00 491.70
698400.00 227800.00 491.29
698600.00 227800.00 513.10
698800.00 227800.00 532.51
699000.00 227800.00 544.11
699200.00 227800.00 551.09
699400.00 227800.00 542.70
699600.00 227800.00 519.29
699800.00 227800.00 496.30
700000.00 227800.00 497.99
700200.00 227800.00 498.50
700400.00 227800.00 497.09
700600.00 227800.00 495.60
700800.00 227800.00 496.19
701000.00 227800.00 507.69
701200.00 227800.00 532.79
701400.00 227800.00 543.70
701600.00 227800.00 557.89
701800.00 227800.00 553.71
702000.00 227800.00 535.40
702200.00 227800.00 509.10
702400.00 227800.00 489.70
702600.00 227800.00 499.91
702800.00 227800.00 469.60
703000.00 227800.00 461.49
703200.00 227800.00 453.51
703400.00 227800.00 455.51
695800.00 227600.00 601.70
696000.00 227600.00 610.30
696200.00 227600.00 629.91
696400.00 227600.00 645.10
696600.00 227600.00 609.20
696800.00 227600.00 572.29
697000.00 227600.00 541.31
697200.00 227600.00 523.19
697400.00 227600.00 522.19
697600.00 227600.00 521.90
697800.00 227600.00 515.31
698000.00 227600.00 508.80
698200.00 227600.00 516.11
698400.00 227600.00 535.10
698600.00 227600.00 556.89
698800.00 227600.00 582.50
699000.00 227600.00 570.11
699200.00 227600.00 546.29
699400.00 227600.00 534.51
699600.00 227600.00 556.30
699800.00 227600.00 560.30
700000.00 227600.00 567.31
700200.00 227600.00 546.70
700400.00 227600.00 573.19
700600.00 227600.00 574.29
700800.00 227600.00 574.01
701000.00 227600.00 581.20
701200.00 227600.00 604.60
701400.00 227600.00 591.70
701600.00 227600.00 567.90
701800.00 227600.00 569.00
702000.00 227600.00 554.99
702200.00 227600.00 528.50
702400.00 227600.00 501.40
702600.00 227600.00 508.51
702800.00 227600.00 498.50
703000.00 227600.00 495.30
703200.00 227600.00 499.40
703400.00 227600.00 501.81
695800.00 227400.00 612.00
696000.00 227400.00 616.90
696200.00 227400.00 601.50
696400.00 227400.00 589.90
696600.00 227400.00 588.40
696800.00 227400.00 580.81
697000.00 227400.00 554.40
697200.00 227400.00 527.60
697400.00 227400.00 523.80
697600.00 227400.00 520.01
697800.00 227400.00 530.40
698000.00 227400.00 538.20
698200.00 227400.00 571.01
698400.00 227400.00 588.30
698600.00 227400.00 580.40
698800.00 227400.00 568.60
699000.00 227400.00 567.80
699200.00 227400.00 581.89
699400.00 227400.00 612.90
699600.00 227400.00 624.80
699800.00 227400.00 623.50
700000.00 227400.00 624.39
700200.00 227400.00 624.29
700400.00 227400.00 636.30
700600.00 227400.00 642.00
700800.00 227400.00 639.40
701000.00 227400.00 645.90
701200.00 227400.00 643.90
701400.00 227400.00 635.79
701600.00 227400.00 626.11
701800.00 227400.00 597.39
702000.00 227400.00 579.89
702200.00 227400.00 563.51
702400.00 227400.00 543.90
702600.00 227400.00 553.71
702800.00 227400.00 548.19
703000.00 227400.00 543.60
703200.00 227400.00 540.49
703400.00 227400.00 553.99
695800.00 227200.00 597.00
696000.00 227200.00 596.00
696200.00 227200.00 596.50
696400.00 227200.00 598.29
696600.00 227200.00 600.19
696800.00 227200.00 588.90
697000.00 227200.00 544.39
697200.00 227200.00 537.20
697400.00 227200.00 542.00
697600.00 227200.00 573.29
697800.00 227200.00 590.70
698000.00 227200.00 603.09
698200.00 227200.00 604.99
698400.00 227200.00 612.30
698600.00 227200.00 621.60
698800.00 227200.00 644.49
699000.00 227200.00 660.81
699200.00 227200.00 665.20
699400.00 227200.00 667.30
699600.00 227200.00 663.89
699800.00 227200.00 665.40
700000.00 227200.00 667.10
700200.00 227200.00 651.80
700400.00 227200.00 671.80
700600.00 227200.00 655.80
700800.00 227200.00 659.20
701000.00 227200.00 686.89
701200.00 227200.00 710.81
701400.00 227200.00 707.80
701600.00 227200.00 671.70
701800.00 227200.00 650.29
702000.00 227200.00 635.61
702200.00 227200.00 639.40
702400.00 227200.00 623.70
702600.00 227200.00 610.89
702800.00 227200.00 602.60
703000.00 227200.00 588.00
703200.00 227200.00 576.70
703400.00 227200.00 575.91
695800.00 227000.00 599.40
696000.00 227000.00 598.11
696200.00 227000.00 606.89
696400.00 227000.00 621.60
696600.00 227000.00 629.70
696800.00 227000.00 616.20
697000.00 227000.00 594.80
697200.00 227000.00 589.51
697400.00 227000.00 584.89
697600.00 227000.00 603.30
697800.00 227000.00 617.70
698000.00 227000.00 649.90
698200.00 227000.00 659.89
698400.00 227000.00 673.31
698600.00 227000.00 688.61
698800.00 227000.00 674.70
699000.00 227000.00 686.81
699200.00 227000.00 697.70
699400.00 227000.00 703.80
699600.00 227000.00 706.11
699800.00 227000.00 714.20
700000.00 227000.00 710.20
700200.00 227000.00 694.20
700400.00 227000.00 685.40
700600.00 227000.00 682.19
700800.00 227000.00 687.10
701000.00 227000.00 713.50
701200.00 227000.00 726.80
701400.00 227000.00 719.69
701600.00 227000.00 725.31
701800.00 227000.00 692.40
702000.00 227000.00 692.20
702200.00 227000.00 677.50
702400.00 227000.00 660.30
702600.00 227000.00 672.41
702800.00 227000.00 669.20
703000.00 227000.00 637.20
703200.00 227000.00 622.11
703400.00 227000.00 605.91
695800.00 226800.00 617.00
696000.00 226800.00 610.61
696200.00 226800.00 616.00
696400.00 226800.00 638.69
696600.00 226800.00 652.70
696800.00 226800.00 618.10
697000.00 226800.00 620.60
697200.00 226800.00 612.00
697400.00 226800.00 622.50
697600.00 226800.00 630.99
697800.00 226800.00 643.90
698000.00 226800.00 671.59
698200.00 226800.00 700.10
698400.00 226800.00 695.59
698600.00 226800.00 698.80
698800.00 226800.00 704.21
699000.00 226800.00 715.30
699200.00 226800.00 720.40
699400.00 226800.00 729.11
699600.00 226800.00 732.60
699800.00 226800.00 736.99
700000.00 226800.00 734.09
700200.00 226800.00 722.90
700400.00 226800.00 723.49
700600.00 226800.00 763.81
700800.00 226800.00 768.40
701000.00 226800.00 751.70
701200.00 226800.00 755.39
701400.00 226800.00 759.19
701600.00 226800.00 755.21
701800.00 226800.00 746.20
702000.00 226800.00 742.00
702200.00 226800.00 729.70
702400.00 226800.00 693.30
702600.00 226800.00 692.00
702800.00 226800.00 682.50
703000.00 226800.00 678.39
703200.00 226800.00 674.49
703400.00 226800.00 666.90
695800.00 226600.00 659.50
696000.00 226600.00 656.30
696200.00 226600.00 649.70
696400.00 226600.00 645.41
696600.00 226600.00 637.20
696800.00 226600.00 637.71
697000.00 226600.00 641.20
697200.00 226600.00 636.40
697400.00 226600.00 643.49
697600.00 226600.00 648.00
697800.00 226600.00 662.50
698000.00 226600.00 679.29
698200.00 226600.00 699.49
698400.00 226600.00 712.71
698600.00 226600.00 724.59
698800.00 226600.00 723.90
699000.00 226600.00 733.40
699200.00 226600.00 749.49
699400.00 226600.00 769.50
699600.00 226600.00 778.21
699800.00 226600.00 787.80
700000.00 226600.00 784.90
700200.00 226600.00 775.59
700400.00 226600.00 800.90
700600.00 226600.00 821.00
700800.00 226600.00 823.71
701000.00 226600.00 813.19
701200.00 226600.00 769.61
701400.00 226600.00 778.31
701600.00 226600.00 780.39
701800.00 226600.00 771.61
702000.00 226600.00 780.00
702200.00 226600.00 761.91
702400.00 226600.00 731.50
702600.00 226600.00 737.20
702800.00 226600.00 711.40
703000.00 226600.00 704.11
703200.00 226600.00 701.80
703400.00 226600.00 697.90
695800.00 226400.00 693.00
696000.00 226400.00 686.10
696200.00 226400.00 674.31
696400.00 226400.00 669.59
696600.00 226400.00 658.91
696800.00 226400.00 660.50
697000.00 226400.00 664.51
697200.00 226400.00 659.81
697400.00 226400.00 669.51
697600.00 226400.00 679.29
697800.00 226400.00 701.39
698000.00 226400.00 703.70
698200.00 226400.00 716.89
698400.00 226400.00 732.29
698600.00 226400.00 753.10
698800.00 226400.00 774.69
699000.00 226400.00 800.59
699200.00 226400.00 821.89
699400.00 226400.00 846.40
699600.00 226400.00 846.40
699800.00 226400.00 852.00
700000.00 226400.00 881.20
700200.00 226400.00 872.10
700400.00 226400.00 913.11
700600.00 226400.00 921.09
700800.00 226400.00 899.71
701000.00 226400.00 880.59
701200.00 226400.00 813.50
701400.00 226400.00 807.21
701600.00 226400.00 811.01
701800.00 226400.00 802.10
702000.00 226400.00 807.21
702200.00 226400.00 797.89
702400.00 226400.00 795.71
702600.00 226400.00 786.60
702800.00 226400.00 773.20
703000.00 226400.00 752.70
703200.00 226400.00 730.70
703400.00 226400.00 719.90
695800.00 226200.00 731.90
696000.00 226200.00 709.40
696200.00 226200.00 702.11
696400.00 226200.00 703.21
696600.00 226200.00 701.39
696800.00 226200.00 700.21
697000.00 226200.00 699.90
697200.00 226200.00 697.49
697400.00 226200.00 711.20
697600.00 226200.00 709.99
697800.00 226200.00 719.40
698000.00 226200.00 725.31
698200.00 226200.00 736.70
698400.00 226200.00 765.10
698600.00 226200.00 790.81
698800.00 226200.00 829.41
699000.00 226200.00 851.61
699200.00 226200.00 869.20
699400.00 226200.00 896.40
699600.00 226200.00 913.90
699800.00 226200.00 923.91
700000.00 226200.00 956.69
700200.00 226200.00 974.40
700400.00 226200.00 1007.50
700600.00 226200.00 1027.50
700800.00 226200.00 1009.40
701000.00 226200.00 937.70
701200.00 226200.00 851.20
701400.00 226200.00 825.90
701600.00 226200.00 826.30
701800.00 226200.00 829.00
702000.00 226200.00 839.19
702200.00 226200.00 847.50
702400.00 226200.00 840.01
702600.00 226200.00 842.50
702800.00 226200.00 843.30
703000.00 226200.00 813.80
703200.00 226200.00 769.40
703400.00 226200.00 758.19
695800.00 226000.00 812.50
696000.00 226000.00 775.00
696200.00 226000.00 736.20
696400.00 226000.00 732.90
696600.00 226000.00 726.49
696800.00 226000.00 726.31
697000.00 226000.00 719.10
697200.00 226000.00 718.20
697400.00 226000.00 721.90
697600.00 226000.00 730.29
697800.00 226000.00 736.60
698000.00 226000.00 754.60
698200.00 226000.00 767.30
698400.00 226000.00 798.40
698600.00 226000.00 836.39
698800.00 226000.00 839.11
699000.00 226000.00 858.21
699200.00 226000.00 901.30
699400.00 226000.00 940.00
699600.00 226000.00 964.80
699800.00 226000.00 983.30
700000.00 226000.00 990.10
700200.00 226000.00 1021.90
700400.00 226000.00 1035.90
700600.00 226000.00 1071.39
700800.00 226000.00 1071.31
701000.00 226000.00 968.60
701200.00 226000.00 874.71
701400.00 226000.00 859.60
701600.00 226000.00 855.70
701800.00 226000.00 865.40
702000.00 226000.00 876.71
702200.00 226000.00 897.50
702400.00 226000.00 910.70
702600.00 226000.00 895.99
702800.00 226000.00 884.49
703000.00 226000.00 883.59
703200.00 226000.00 857.00
703400.00 226000.00 840.91
695800.00 225600.00 793.60
696000.00 225600.00 757.01
696200.00 225600.00 800.69
696400.00 225600.00 776.80
696600.00 225600.00 773.10
696800.00 225600.00 795.00
697000.00 225600.00 769.50
697200.00 225600.00 781.00
697400.00 225600.00 785.19
697600.00 225600.00 773.10
697800.00 225600.00 789.70
698000.00 225600.00 808.90
698200.00 225600.00 818.71
698400.00 225600.00 813.01
698600.00 225600.00 840.29
698800.00 225600.00 843.40
699000.00 225600.00 868.91
699200.00 225600.00 887.70
699400.00 225600.00 938.31
699600.00 225600.00 960.90
699800.00 225600.00 970.40
700000.00 225600.00 977.60
700200.00 225600.00 952.81
700400.00 225600.00 924.71
700600.00 225600.00 963.60
700800.00 225600.00 932.59
701000.00 225600.00 943.80
701200.00 225600.00 944.80
701400.00 225600.00 952.81
701600.00 225600.00 968.90
701800.00 225600.00 971.01
702000.00 225600.00 991.00
702200.00 225600.00 992.39
702400.00 225600.00 1008.00
702600.00 225600.00 1012.20
702800.00 225600.00 1027.30
703000.00 225600.00 1007.40
703200.00 225600.00 975.09
703400.00 225600.00 945.60
695800.00 225400.00 847.10
696000.00 225400.00 815.50
696200.00 225400.00 786.60
696400.00 225400.00 752.21
696600.00 225400.00 757.29
696800.00 225400.00 800.10
697000.00 225400.00 826.30
697200.00 225400.00 821.10
697400.00 225400.00 813.40
697600.00 225400.00 808.50
697800.00 225400.00 806.70
698000.00 225400.00 829.20
698200.00 225400.00 779.70
698400.00 225400.00 780.90
698600.00 225400.00 805.80
698800.00 225400.00 832.60
699000.00 225400.00 854.20
699200.00 225400.00 880.59
699400.00 225400.00 924.50
699600.00 225400.00 962.90
699800.00 225400.00 948.99
700000.00 225400.00 936.41
700200.00 225400.00 906.00
700400.00 225400.00 904.40
700600.00 225400.00 892.01
700800.00 225400.00 905.30
701000.00 225400.00 933.59
701200.00 225400.00 955.20
701400.00 225400.00 969.90
701600.00 225400.00 966.70
701800.00 225400.00 962.10
702000.00 225400.00 971.11
702200.00 225400.00 977.10
702400.00 225400.00 992.31
702600.00 225400.00 1006.30
702800.00 225400.00 1030.81
703000.00 225400.00 1064.61
703200.00 225400.00 1044.49
703400.00 225400.00 1025.50
695800.00 225200.00 924.60
696000.00 225200.00 876.30
696200.00 225200.00 863.60
696400.00 225200.00 836.50
696600.00 225200.00 798.10
696800.00 225200.00 779.21
697000.00 225200.00 759.01
697200.00 225200.00 761.91
697400.00 225200.00 767.40
697600.00 225200.00 769.89
697800.00 225200.00 792.40
698000.00 225200.00 774.69
698200.00 225200.00 780.10
698400.00 225200.00 779.00
698600.00 225200.00 819.71
698800.00 225200.00 831.10
699000.00 225200.00 847.89
699200.00 225200.00 867.50
699400.00 225200.00 906.59
699600.00 225200.00 943.80
699800.00 225200.00 927.30
700000.00 225200.00 898.10
700200.00 225200.00 868.80
700400.00 225200.00 884.41
700600.00 225200.00 866.09
700800.00 225200.00 887.29
701000.00 225200.00 947.30
701200.00 225200.00 969.60
701400.00 225200.00 954.61
701600.00 225200.00 948.50
701800.00 225200.00 953.71
702000.00 225200.00 963.49
702200.00 225200.00 971.11
702400.00 225200.00 979.71
702600.00 225200.00 997.19
702800.00 225200.00 1027.40
703000.00 225200.00 1064.80
703200.00 225200.00 1091.10
703400.00 225200.00 1090.00
695800.00 225000.00 939.21
696000.00 225000.00 960.41
696200.00 225000.00 944.50
696400.00 225000.00 860.70
696600.00 225000.00 829.59
696800.00 225000.00 806.00
697000.00 225000.00 804.10
697200.00 225000.00 811.40
697400.00 225000.00 812.90
697600.00 225000.00 810.11
697800.00 225000.00 794.50
698000.00 225000.00 821.20
698200.00 225000.00 809.70
698400.00 225000.00 779.80
698600.00 225000.00 827.00
698800.00 225000.00 841.09
699000.00 225000.00 860.39
699200.00 225000.00 880.41
699400.00 225000.00 886.90
699600.00 225000.00 868.91
699800.00 225000.00 850.30
700000.00 225000.00 833.31
700200.00 225000.00 826.00
700400.00 225000.00 818.40
700600.00 225000.00 849.30
700800.00 225000.00 842.70
701000.00 225000.00 861.29
701200.00 225000.00 888.39
701400.00 225000.00 902.10
701600.00 225000.00 898.71
701800.00 225000.00 956.40
702000.00 225000.00 952.60
702200.00 225000.00 963.20
702400.00 225000.00 979.10
702600.00 225000.00 997.70
702800.00 225000.00 1048.29
703000.00 225000.00 1086.30
703200.00 225000.00 1115.51
703400.00 225000.00 1139.20
695800.00 224800.00 958.30
696000.00 224800.00 947.50
696200.00 224800.00 957.90
696400.00 224800.00 890.29
696600.00 224800.00 863.39
696800.00 224800.00 852.69
697000.00 224800.00 840.40
697200.00 224800.00 839.60
697400.00 224800.00 828.41
697600.00 224800.00 830.41
697800.00 224800.00 840.19
698000.00 224800.00 807.80
698200.00 224800.00 807.39
698400.00 224800.00 783.39
698600.00 224800.00 833.39
698800.00 224800.00 852.30
699000.00 224800.00 874.10
699200.00 224800.00 823.20
699400.00 224800.00 803.10
699600.00 224800.00 817.20
699800.00 224800.00 859.49
700000.00 224800.00 869.20
700200.00 224800.00 876.20
700400.00 224800.00 847.10
700600.00 224800.00 829.59
700800.00 224800.00 838.60
701000.00 224800.00 841.70
701200.00 224800.00 837.70
701400.00 224800.00 846.71
701600.00 224800.00 845.81
701800.00 224800.00 902.10
702000.00 224800.00 951.20
702200.00 224800.00 963.90
702400.00 224800.00 971.90
702600.00 224800.00 990.49
702800.00 224800.00 1010.90
703000.00 224800.00 1039.20
703200.00 224800.00 1071.70
703400.00 224800.00 1126.70
695800.00 224600.00 1025.40
696000.00 224600.00 990.90
696200.00 224600.00 976.40
696400.00 224600.00 986.10
696600.00 224600.00 941.11
696800.00 224600.00 924.60
697000.00 224600.00 912.90
697200.00 224600.00 888.80
697400.00 224600.00 856.70
697600.00 224600.00 850.10
697800.00 224600.00 826.10
698000.00 224600.00 821.79
698200.00 224600.00 831.21
698400.00 224600.00 814.01
698600.00 224600.00 789.70
698800.00 224600.00 796.30
699000.00 224600.00 797.00
699200.00 224600.00 830.20
699400.00 224600.00 875.50
699600.00 224600.00 898.89
699800.00 224600.00 924.89
700000.00 224600.00 916.29
